,Id,SalePrice
1072,2533,193725.9439820494
1073,2534,238480.17150392706
1074,2535,255900.62330562054
1075,2536,218297.61833605208
1076,2537,263343.5168749582
1077,2538,188005.09345473157
1078,2539,186646.99047884007
1079,2540,185291.49202726883
1080,2541,175636.0545723814
1081,2542,162033.55683261712
1082,2543,109389.77590500138
1083,2544,111609.41210894551
1084,2545,138969.85059094458
1085,2546,113339.11103473941
1086,2547,141163.2428379557
1087,2548,149106.12411096887
1088,2549,145474.1885484909
1089,2550,552136.5792977795
1090,2551,135510.17795917654
1091,2552,130899.07248303626
1092,2553,62009.47355453091
1093,2554,84083.51025194631
1094,2555,98143.19037596445
1095,2556,92118.71351904227
1096,2557,105918.63087358302
1097,2558,167691.94769289938
1098,2559,146293.04811671586
1099,2560,180377.56780828154
1100,2561,164393.74848945916
1101,2562,160312.853033814
1102,2563,160194.07933712183
1103,2564,203927.1865221299
1104,2565,175119.52983996438
1105,2566,181531.1172452656
1106,2567,141697.65879517584
1107,2568,217082.50805047908
1108,2569,247625.6960449847
1109,2570,118045.54398598932
1110,2571,200378.67868119196
1111,2572,152204.77342917348
1112,2573,217276.10520949526
1113,2574,336437.53147752397
1114,2575,139444.72929078873
1115,2576,121094.61018133533
1116,2577,189906.0657203434
1117,2578,53546.7818233226
1118,2579,25065.842027014514
1119,2580,91144.58980203359
1120,2581,115071.47367754334
1121,2582,106610.54054903632
1122,2583,275913.30088693276
1123,2584,159181.75347502655
1124,2585,181751.42821307274
1125,2586,202946.70963305907
1126,2587,204212.60224650553
1127,2588,124855.97101289066
1128,2589,136357.49291061301
1129,2590,193036.1295872161
1130,2591,217038.6020785075
1131,2592,217512.55030359657
1132,2593,260517.13089338943
1133,2594,185009.59112729348
1134,2595,224829.41567298296
1135,2596,268740.2749556133
1136,2597,211160.19075884853
1137,2598,280634.55664793134
1138,2599,327481.6610476925
1139,2600,145631.70968868225
1140,2601,114519.23457687601
1141,2602,70522.00774992924
1142,2603,89291.84924258394
1143,2604,82496.799720641
1144,2605,68078.73934177434
1145,2606,130732.17485573274
1146,2607,221931.8461628766
1147,2608,187579.37906668027
1148,2609,153235.38110675136
1149,2610,105193.6872630766
1150,2611,133234.51241134852
1151,2612,161280.52589096103
1152,2613,125259.18448308736
1153,2614,114127.48485321508
1154,2615,157630.11168675288
1155,2616,160512.34325155208
1156,2617,201344.23943271526
1157,2618,242838.72932086707
1158,2619,195217.3807828549
1159,2620,190671.0570905805
1160,2621,178951.46817646173
1161,2622,179699.89454350373
1162,2623,233618.08294139555
1163,2624,290916.30886999913
1164,2625,287704.08970819984
1165,2626,172907.12914115837
1166,2627,186338.2205911759
1167,2628,477183.825174237
1168,2629,512013.98520657956
1169,2630,407888.8693388074
1170,2631,454447.43563295784
1171,2632,424351.7206529896
1172,2633,320664.7983179876
1173,2634,435447.6189558088
1174,2635,142121.266258016
1175,2636,168745.9555111793
1176,2637,204849.50291836684
1177,2638,266726.0319824746
1178,2639,188018.12131849577
1179,2640,150914.26377061917
1180,2641,102084.66287697139
1181,2642,157437.58559145476
1182,2643,110569.77327438843
1183,2644,107627.41338185978
1184,2645,109244.39005341652
1185,2646,94364.15464331472
1186,2647,98980.85940029487
1187,2648,128108.02407247439
1188,2649,155491.31551859356
1189,2650,124954.79607924426
1190,2651,138095.60768678557
1191,2652,373200.0634820466
1192,2653,249534.17507814584
1193,2654,282846.7170769073
1194,2655,412463.29434776725
1195,2656,328940.24626311776
1196,2657,352416.07233342994
1197,2658,335975.3414154779
1198,2659,334335.5411893814
1199,2660,367485.39386439207
1200,2661,357700.87104564393
1201,2662,379644.41944876953
1202,2663,278092.7338199832
1203,2664,299885.9111616593
1204,2665,321676.45958893653
1205,2666,288208.1243084688
1206,2667,183910.68776596023
1207,2668,187844.09926103766
1208,2669,184634.56043686383
1209,2670,260797.32124441236
1210,2671,189279.10618714348
1211,2672,193872.90848877458
1212,2673,189177.77098013676
1213,2674,193399.88554470162
1214,2675,193784.83995366076
1215,2676,188358.4810851079
1216,2677,199218.491810885
1217,2678,230055.57691624187
1218,2679,285020.7338556538
1219,2680,296443.7215454491
1220,2681,405564.8154660193
1221,2682,316489.92729849415
1222,2683,478144.8177616969
1223,2684,326798.33423424244
1224,2685,342981.6354907921
1225,2686,245571.47109261298
1226,2687,296662.46565432113
1227,2688,205895.43955059492
1228,2689,219024.3266147004
1229,2690,364011.051869442
1230,2691,198773.2971436505
1231,2692,156943.19800766755
1232,2693,203897.80505987632
1233,2694,138474.40941394938
1234,2695,193399.43013169893
1235,2696,182235.60660422404
1236,2697,181405.87913475776
1237,2698,204309.98324618276
1238,2699,152081.0028049755
1239,2700,134455.67676720786
1240,2701,140129.68790293983
1241,2702,107729.32181590048
1242,2703,119221.20592563043
1243,2704,143547.17386539272
1244,2705,125315.32047704514
1245,2706,90454.11004551066
1246,2707,106546.93808298506
1247,2708,144000.45148547625
1248,2709,113459.71845277725
1249,2710,131512.05872569367
1250,2711,226751.9133819952
1251,2712,440587.2265727854
1252,2713,168857.09648581277
1253,2714,150612.93873998302
1254,2715,163874.0518583173
1255,2716,129994.8173786756
1256,2717,205509.42859109884
1257,2718,234064.0946451427
1258,2719,145007.2915794708
1259,2720,173647.05615416632
1260,2721,120928.64420236903
1261,2722,150133.8121239252
1262,2723,142207.7658340437
1263,2724,119579.03150807801
1264,2725,121470.62090754983
1265,2726,130613.19693908413
1266,2727,185400.19233353762
1267,2728,180996.62573653497
1268,2729,135084.0471140629
1269,2730,146718.45375441178
1270,2731,132072.73048440408
1271,2732,148773.48856600482
1272,2733,144310.79683715588
1273,2734,133187.19931509974
1274,2735,133604.99963201498
1275,2736,125949.44904295681
1276,2737,118842.18801981205
1277,2738,122614.2187842959
1278,2739,145308.6625159768
1279,2740,135425.1234216251
1280,2741,151218.18354923162
1281,2742,166510.5805951646
1282,2743,157297.4992456716
1283,2744,162588.30040078255
1284,2745,149278.16014407948
1285,2746,134699.09778366223
1286,2747,154212.04907556862
1287,2748,110844.50530708703
1288,2749,135811.81903567942
1289,2750,103622.77883916258
1290,2751,128855.05087478523
1291,2752,196819.6001797931
1292,2753,156130.42430693304
1293,2754,229650.98066852064
1294,2755,141253.03988615176
1295,2756,92835.34033090199
1296,2757,72156.03152730802
1297,2758,91056.1139831602
1298,2759,165034.22843885707
1299,2760,142573.30336245638
1300,2761,131742.82604073823
1301,2762,128408.11957170756
1302,2763,180099.58472570902
1303,2764,127684.52247973383
1304,2765,272856.1171188075
1305,2766,122642.45573175521
1306,2767,81177.35342666923
1307,2768,132465.39194938855
1308,2769,154651.4126352215
1309,2770,131268.02340950418
1310,2771,90120.30904658508
1311,2772,85013.53559700726
1312,2773,192958.06951044415
1313,2774,143742.7173710061
1314,2775,129456.61501391028
1315,2776,150975.7162715012
1316,2777,158347.7618214748
1317,2778,112082.44227978369
1318,2779,132712.12023811083
1319,2780,88190.76983693792
1320,2781,92334.09076807142
1321,2782,96073.63652200569
1322,2783,90784.70832347713
1323,2784,132345.96404979398
1324,2785,149944.08262790396
1325,2786,66561.15963834687
1326,2787,129412.16243174052
1327,2788,74002.12692565643
1328,2789,171605.43271103807
1329,2790,85738.71745329889
1330,2791,104430.34450721054
1331,2792,81793.06235101566
1332,2793,133853.21260563046
1333,2794,97014.12078427081
1334,2795,123726.38870814402
1335,2796,111416.06531905863
1336,2797,211688.1153446672
1337,2798,115262.63289974004
1338,2799,105153.55387672377
1339,2800,68655.63258140985
1340,2801,109846.5675756748
1341,2802,131064.81088213951
1342,2803,165911.5851442287
1343,2804,107555.75573539568
1344,2805,101595.70158783963
1345,2806,75261.54456555087
1346,2807,180575.3743670057
1347,2808,162913.75845748713
1348,2809,112434.52466993127
1349,2810,119512.3899541526
1350,2811,174141.4691701824
1351,2812,181732.6125526378
1352,2813,151310.8740982535
1353,2814,153389.3725172631
1354,2815,113335.2218906394
1355,2816,197768.01134995293
1356,2817,170401.53148426925
1357,2818,124876.29227692698
1358,2819,190918.3786934846
1359,2820,139721.9661457385
1360,2821,124740.94891453913
1361,2822,156883.15617949044
1362,2823,302848.9786113184
1363,2824,168123.72849230134
1364,2825,141289.8727758114
1365,2826,130260.46219916083
1366,2827,130904.98498119591
1367,2828,236464.76004816216
1368,2829,195183.88914564977
1369,2830,224562.70499392928
1370,2831,188674.60692602769
1371,2832,226406.02860397703
1372,2833,324287.4371337764
1373,2834,232914.11257449174
1374,2835,230408.3000927212
1375,2836,192135.01816275585
1376,2837,148746.44901393028
1377,2838,146356.5739531445
1378,2839,166106.73612860628
1379,2840,206662.6129059388
1380,2841,199393.12462045878
1381,2842,222444.86851594798
1382,2843,150040.100436934
1383,2844,171260.16305985503
1384,2845,127152.95662334934
1385,2846,201564.4634060928
1386,2847,232133.28822194444
1387,2848,195537.89230469216
1388,2849,197491.90843756395
1389,2850,262566.2886774022
1390,2851,209523.4854948195
1391,2852,224832.4186706321
1392,2853,230502.83429691693
1393,2854,135330.9436387486
1394,2855,201476.6102898212
1395,2856,195599.43832160436
1396,2857,188238.61933420383
1397,2858,207003.93291589976
1398,2859,78693.47200112676
1399,2860,147905.6535265508
1400,2861,124221.90115716241
1401,2862,181237.34444122962
1402,2863,140145.2589618564
1403,2864,260763.7067000928
1404,2865,133717.79519675055
1405,2866,130741.86474551423
1406,2867,89776.89971508345
1407,2868,93784.23195590684
1408,2869,88895.69619195812
1409,2870,108740.68055074441
1410,2871,82016.93562833063
1411,2872,34095.4459486322
1412,2873,83264.51324566308
1413,2874,153671.44347336655
1414,2875,102917.3412810535
1415,2876,163121.49484315809
1416,2877,152399.50970039098
1417,2878,152073.88390749504
1418,2879,133164.4141003619
1419,2880,113495.89614841237
1420,2881,133970.82902852533
1421,2882,203228.8082023599
1422,2883,198930.67817253302
1423,2884,200343.35088313904
1424,2885,184857.8774084259
1425,2886,240585.64139807425
1426,2887,106109.95505867054
1427,2888,147017.03075041203
1428,2889,47927.77611760037
1429,2890,82632.94296780732
1430,2891,139799.9159485501
1431,2892,15012.622123464229
1432,2893,66860.82425131882
1433,2894,29151.18772081859
1434,2895,351070.28257374
1435,2896,295182.3234486835
1436,2897,219660.37801249072
1437,2898,126208.15368540218
1438,2899,216218.19218396166
1439,2900,151385.52915324265
1440,2901,233863.43980165626
1441,2902,174171.70451379378
1442,2903,302875.7386888842
1443,2904,338465.84319217305
1444,2905,56984.12585484526
1445,2906,188291.56968139845
1446,2907,108606.27738482723
1447,2908,118326.8894838373
1448,2909,127433.3381024334
1449,2910,68485.08625092113
1450,2911,72731.61074552647
1451,2912,154973.31432737104
1452,2913,75066.1308078962
1453,2914,62045.77507315992
1454,2915,70517.08265192225
1455,2916,82914.43841470184
1456,2917,166729.95626407448
1457,2918,106773.5622441736
1458,2919,221261.44838165495
