Id,SalePrice
2735,133604.99963201498
2736,125949.44904295681
2737,118842.18801981205
2738,122614.2187842959
2739,145308.6625159768
2740,135425.1234216251
2741,151218.18354923162
2742,166510.5805951646
2743,157297.4992456716
2744,162588.30040078255
2745,149278.16014407948
2746,134699.09778366223
2747,154212.04907556862
2748,110844.50530708703
2749,135811.81903567942
2750,103622.77883916258
2751,128855.05087478523
2752,196819.6001797931
2753,156130.42430693304
2754,229650.98066852064
2755,141253.03988615176
2756,92835.34033090199
2757,72156.03152730802
2758,91056.1139831602
2759,165034.22843885707
2760,142573.30336245638
2761,131742.82604073823
2762,128408.11957170756
2763,180099.58472570902
2764,127684.52247973383
2765,272856.1171188075
2766,122642.45573175521
2767,81177.35342666923
2768,132465.39194938855
2769,154651.4126352215
2770,131268.02340950418
2771,90120.30904658508
2772,85013.53559700726
2773,192958.06951044415
2774,143742.7173710061
2775,129456.61501391028
2776,150975.7162715012
2777,158347.7618214748
2778,112082.44227978369
2779,132712.12023811083
2780,88190.76983693792
2781,92334.09076807142
2782,96073.63652200569
2783,90784.70832347713
2784,132345.96404979398
2785,149944.08262790396
2786,66561.15963834687
2787,129412.16243174052
2788,74002.12692565643
2789,171605.43271103807
2790,85738.71745329889
2791,104430.34450721054
2792,81793.06235101566
2793,133853.21260563046
2794,97014.12078427081
2795,123726.38870814402
2796,111416.06531905863
2797,211688.1153446672
2798,115262.63289974004
2799,105153.55387672377
2800,68655.63258140985
2801,109846.5675756748
2802,131064.81088213951
2803,165911.5851442287
2804,107555.75573539568
2805,101595.70158783963
2806,75261.54456555087
2807,180575.3743670057
2808,162913.75845748713
2809,112434.52466993127
2810,119512.3899541526
2811,174141.4691701824
2812,181732.6125526378
2813,151310.8740982535
2814,153389.3725172631
2815,113335.2218906394
2816,197768.01134995293
2817,170401.53148426925
2818,124876.29227692698
2819,190918.3786934846
2820,139721.9661457385
2821,124740.94891453913
2822,156883.15617949044
2823,302848.9786113184
2824,168123.72849230134
2825,141289.8727758114
2826,130260.46219916083
2827,130904.98498119591
2828,236464.76004816216
2829,195183.88914564977
2830,224562.70499392928
2831,188674.60692602769
2832,226406.02860397703
2833,324287.4371337764
2834,232914.11257449174
2835,230408.3000927212
2836,192135.01816275585
2837,148746.44901393028
2838,146356.5739531445
2839,166106.73612860628
2840,206662.6129059388
2841,199393.12462045878
2842,222444.86851594798
2843,150040.100436934
2844,171260.16305985503
2845,127152.95662334934
2846,201564.4634060928
2847,232133.28822194444
2848,195537.89230469216
2849,197491.90843756395
2850,262566.2886774022
2851,209523.4854948195
2852,224832.4186706321
2853,230502.83429691693
2854,135330.9436387486
2855,201476.6102898212
2856,195599.43832160436
2857,188238.61933420383
2858,207003.93291589976
2859,78693.47200112676
2860,147905.6535265508
2861,124221.90115716241
2862,181237.34444122962
2863,140145.2589618564
2864,260763.7067000928
2865,133717.79519675055
2866,130741.86474551423
2867,89776.89971508345
2868,93784.23195590684
2869,88895.69619195812
2870,108740.68055074441
2871,82016.93562833063
2872,34095.4459486322
2873,83264.51324566308
2874,153671.44347336655
2875,102917.3412810535
2876,163121.49484315809
2877,152399.50970039098
2878,152073.88390749504
2879,133164.4141003619
2880,113495.89614841237
2881,133970.82902852533
2882,203228.8082023599
2883,198930.67817253302
2884,200343.35088313904
2885,184857.8774084259
2886,240585.64139807425
2887,106109.95505867054
2888,147017.03075041203
2889,47927.77611760037
2890,82632.94296780732
2891,139799.9159485501
2892,15012.622123464229
2893,66860.82425131882
2894,29151.18772081859
2895,351070.28257374
2896,295182.3234486835
2897,219660.37801249072
2898,126208.15368540218
2899,216218.19218396166
2900,151385.52915324265
2901,233863.43980165626
2902,174171.70451379378
2903,302875.7386888842
2904,338465.84319217305
2905,56984.12585484526
2906,188291.56968139845
2907,108606.27738482723
2908,118326.8894838373
2909,127433.3381024334
2910,68485.08625092113
2911,72731.61074552647
2912,154973.31432737104
2913,75066.1308078962
2914,62045.77507315992
2915,70517.08265192225
2916,82914.43841470184
2917,166729.95626407448
2918,106773.5622441736
2919,221261.44838165495
